Date,Name,Purchase Order,Item,Quantity,Quantity Fulfilled/Received,Destination,Vendor Ship Date,Expected Receipt Date,Amount,Confirmed,Blanket PO
3/29/2021,Shining Era Enterprise Limited,PO11967,5477,2000,0,BPUT1,10/30/2021,12/29/2021,64400,Yes,No
3/29/2021,Shining Era Enterprise Limited,PO11970,5003,2000,0,BPUT1,10/30/2021,12/29/2021,29080,Yes,No
3/29/2021,VL (HK) LIMITED,PO11975,5177,5004,0,BPUT1,10/30/2021,12/29/2021,56094.84,Yes,No
3/29/2021,VL (HK) LIMITED,PO11976,5179,5000,0,BPUT1,10/30/2021,12/29/2021,90800,Yes,No
3/29/2021,VL (HK) LIMITED,PO11977,5251,3000,0,BPUT1,11/1/2021,12/31/2021,18420,Yes,No
3/29/2021,VL (HK) LIMITED,PO11978,5282,3228,3228,BPUT1,10/20/2021,12/19/2021,16559.64,Yes,No
3/29/2021,VL (HK) LIMITED,PO11978,5282,1772,0,BPUT1,10/30/2021,12/29/2021,9090.36,Yes,No
3/29/2021,VL (HK) LIMITED,PO11979,5516,7500,0,BPUT1,10/30/2021,12/29/2021,183000,Yes,No
4/2/2021,"Foshan Daide Bags Co., LTD",PO12041,1528,23490,0,BPUT1,11/15/2021,1/14/2022,193087.8,Yes,No
4/2/2021,"Foshan Daide Bags Co., LTD",PO12048,5284,5300,0,Import,11/15/2021,1/14/2022,63706,No,Yes
4/2/2021,Guangdong KSUN Intelligent Electric,PO12050,5471,23300,0,BPUT1,11/15/2021,1/14/2022,108112,Yes,No
4/5/2021,VL (HK) LIMITED,PO12056,5195,10000,0,BPUT1,11/1/2021,12/31/2021,30800,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93601,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93602,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93603,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93604,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93605,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93606,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93607,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93608,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93609,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93610,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93611,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93613,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93614,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93615,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93616,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93617,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93618,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93619,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93620,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93621,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93623,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93624,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93625,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93626,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93627,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93628,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93629,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93630,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93635,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93639,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Guangdong Vanward Electric Appliance Co,PO12137,RP 93640,10,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 5078,200,200,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90006,500,500,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90027,500,500,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90065,500,500,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90087,100,100,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90413,200,200,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90429,500,500,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90790,500,500,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90899,100,0,BPUT1,10/7/2021,12/6/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 90911,10,0,BPUT1,10/18/2021,12/17/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 91061,50,50,BPUT1,8/19/2021,10/13/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 91220,15,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 91521,120,120,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 91533,50,50,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 93401,10,10,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 93406,20,20,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 93501,10,10,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/8/2021,Shining Era Enterprise Limited,PO12138,RP 93579,200,200,BPUT1,5/1/2021,5/1/2021,0,Yes,No
4/16/2021,Guangdong Vanward Electric Appliance Co,PO12260,8001,6000,0,Import,4/24/2022,6/23/2022,787380,No,Yes
4/20/2021,Shining Era Enterprise Limited,PO12306,1542,12384,0,BPUT1,11/4/2021,1/3/2022,65387.52,Yes,No
4/20/2021,Shining Era Enterprise Limited,PO12307,1543,10000,0,BPUT1,11/30/2021,1/29/2022,62400,Yes,No
4/20/2021,Shining Era Enterprise Limited,PO12308,5013,5000,0,BPUT1,11/15/2021,1/14/2022,143850,Yes,No
4/20/2021,Shining Era Enterprise Limited,PO12309,5077,100,0,BPUT1,11/4/2021,1/3/2022,3858,Yes,No
4/20/2021,Shining Era Enterprise Limited,PO12310,5078,300,0,BPUT1,10/30/2021,12/29/2021,7140,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12311,5075,10600,0,Import,10/30/2021,12/29/2021,123808,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12312,5284,10600,0,Import,11/15/2021,1/14/2022,127412,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12313,5075,10600,0,Import,10/30/2021,12/29/2021,123808,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12314,1529,8058,0,BPUT1,11/15/2021,1/14/2022,55841.94,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12316,5075,10600,0,Import,10/30/2021,12/29/2021,123808,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12317,1529,8058,0,BPUT1,11/15/2021,1/14/2022,55841.94,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12319,1529,8058,0,BPUT1,11/15/2021,1/14/2022,55841.94,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12322,1723,5000,0,BPUT1,11/15/2021,1/14/2022,28500,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12323,1529,8058,0,BPUT1,11/15/2021,1/14/2022,55841.94,Yes,No
4/20/2021,"Foshan Daide Bags Co., LTD",PO12325,5075,10600,0,Import,10/30/2021,12/29/2021,123808,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12326,5075,10600,0,Import,11/15/2021,1/14/2022,123808,No,Yes
4/20/2021,"Foshan Daide Bags Co., LTD",PO12327,5075,10600,0,Import,11/15/2021,1/14/2022,123808,No,Yes
4/20/2021,Guangdong KSUN Intelligent Electric,PO12329,5249,5000,0,BPUT1,11/15/2021,1/14/2022,63300,Yes,No
4/21/2021,VL (HK) LIMITED,PO12345,5438,3000,0,Import,10/30/2021,12/29/2021,12240,No,Yes
4/21/2021,VL (HK) LIMITED,PO12346,5017,61580,61580,Import,10/20/2021,12/19/2021,58501,No,Yes
4/21/2021,VL (HK) LIMITED,PO12346,5017,420,0,Import,11/1/2021,12/31/2021,399,No,Yes
4/21/2021,VL (HK) LIMITED,PO12348,5330,61550,61550,BPUT1,9/28/2021,11/27/2021,58472.5,Yes,No
4/21/2021,VL (HK) LIMITED,PO12348,5330,450,0,BPUT1,11/1/2021,12/31/2021,427.5,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 90055,10,10,BPUT1,10/16/2021,12/5/2021,0,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 90299,50,50,BPUT1,10/16/2021,12/29/2021,0,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 91007,20,20,BPUT1,10/16/2021,12/14/2021,0,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 91041,100,100,BPUT1,10/16/2021,12/14/2021,0,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 91060,20,20,BPUT1,10/16/2021,12/5/2021,0,Yes,No
4/28/2021,Shining Era Enterprise Limited,PO12524,RP 93006,20,0,BPUT1,10/16/2021,12/14/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91606,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91628,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91637,10,10,BPUT1,10/30/2021,12/29/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91638,60,60,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91642,200,200,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91643,200,200,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91649,500,500,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91928,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91929,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91930,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91950,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91958,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91965,50,50,BPUT1,10/20/2021,12/19/2021,0,Yes,No
4/28/2021,"Guangdong Canbo Electrical Co., LTD",PO12525,RP 91637,60,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
4/29/2021,Taico Design Products Inc,PO12612,5073,15000,0,BPUT1,10/25/2021,11/1/2021,41835,Yes,No
4/29/2021,Guangdong KSUN Intelligent Electric,PO12615,5154,5000,0,BPUT1,11/15/2021,1/14/2022,29050,Yes,No
4/29/2021,VL (HK) LIMITED,PO12621,5229,10000,0,BPUT1,11/20/2021,1/19/2022,56400,Yes,No
4/29/2021,VL (HK) LIMITED,PO12622,5229,10000,0,BPUT1,11/30/2021,1/29/2022,56400,Yes,No
4/29/2021,VL (HK) LIMITED,PO12624,5242,2592,0,Import,11/1/2021,12/31/2021,7516.8,No,Yes
4/29/2021,Taico Design Products Inc,PO12631,5435,10000,0,BPUT1,11/1/2021,11/5/2021,62180,Yes,No
4/29/2021,Taico Design Products Inc,PO12632,5435,10000,0,BPUT1,11/1/2021,11/5/2021,62180,Yes,No
4/29/2021,"Bryson Industries, Inc",PO12638,4138,12595,12595,BPUT1,12/1/2021,12/5/2021,36903.35,Yes,No
4/29/2021,"Bryson Industries, Inc",PO12638,4138,12405,0,BPUT1,12/1/2021,12/5/2021,36346.65,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12642,5091,15660,0,BPUT1,11/15/2021,1/14/2022,125280,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12643,5091,4734,4734,BPUT1,9/28/2021,11/27/2021,37872,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12643,5091,10926,0,BPUT1,11/15/2021,1/14/2022,87408,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12644,5091,15660,0,BPUT1,11/15/2021,1/14/2022,125280,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12645,5091,15660,0,BPUT1,11/15/2021,1/14/2022,125280,Yes,No
4/29/2021,"Foshan Daide Bags Co., LTD",PO12646,5284,10600,0,Import,10/30/2021,12/29/2021,127412,No,Yes
4/29/2021,"Foshan Daide Bags Co., LTD",PO12647,5284,10600,0,Import,11/15/2021,1/14/2022,127412,No,Yes
4/29/2021,"Foshan Daide Bags Co., LTD",PO12648,5284,10600,0,Import,10/30/2021,12/29/2021,127412,No,Yes
4/29/2021,"Foshan Daide Bags Co., LTD",PO12649,5284,10600,0,Import,11/1/2021,12/31/2021,127412,No,Yes
4/29/2021,Guangdong KSUN Intelligent Electric,PO12651,5154,5000,0,BPUT1,11/15/2021,1/14/2022,29050,Yes,No
4/29/2021,Guangdong KSUN Intelligent Electric,PO12652,5471,10000,0,BPUT1,11/15/2021,1/14/2022,46400,Yes,No
4/29/2021,Guangdong KSUN Intelligent Electric,PO12652,5471,13300,0,BPUT1,10/30/2021,12/29/2021,61712,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12671,1542,15000,0,BPUT1,10/30/2021,12/29/2021,79200,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12672,1542,10000,0,BPUT1,11/30/2021,1/29/2022,52800,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12673,1542,25000,0,BPUT1,10/30/2021,12/29/2021,132000,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12674,1543,15000,0,BPUT1,10/30/2021,12/29/2021,93600,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12675,1543,15000,0,BPUT1,10/30/2021,12/29/2021,93600,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12676,5013,5000,0,BPUT1,11/30/2021,1/29/2022,143850,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12677,5077,300,0,BPUT1,11/30/2021,1/29/2022,11574,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12678,5078,200,0,BPUT1,11/30/2021,1/29/2022,4760,Yes,No
4/29/2021,Shining Era Enterprise Limited,PO12679,5004,5000,0,BPUT1,10/30/2021,12/29/2021,84950,Yes,No
4/29/2021,Taico Design Products Inc,PO12680,5073,15000,0,BPUT1,11/3/2021,11/10/2021,41835,Yes,No
4/29/2021,VL (HK) LIMITED,PO12685,5282,2000,0,BPUT1,10/30/2021,12/29/2021,10260,Yes,No
4/29/2021,VL (HK) LIMITED,PO12689,5370,15000,0,BPUT1,11/20/2021,1/19/2022,112050,Yes,No
4/29/2021,VL (HK) LIMITED,PO12695,5097,10002,0,BPUT1,11/1/2021,12/31/2021,24804.96,Yes,No
4/29/2021,VL (HK) LIMITED,PO12697,5153,10000,10000,BPUT1,10/1/2021,11/25/2021,41000,Yes,No
4/29/2021,VL (HK) LIMITED,PO12697,5153,10000,0,BPUT1,11/20/2021,1/19/2022,41000,Yes,No
4/29/2021,VL (HK) LIMITED,PO12700,5017,62000,0,Import,10/30/2021,12/29/2021,58900,No,Yes
4/29/2021,VL (HK) LIMITED,PO12701,5017,62000,0,Import,10/30/2021,12/29/2021,58900,No,Yes
5/12/2021,VL (HK) LIMITED,PO13006,5323,3384,0,Import,11/1/2021,12/31/2021,21251.52,No,Yes
5/12/2021,VL (HK) LIMITED,PO13006,5323,5000,0,Import,11/1/2021,12/31/2021,31400,No,Yes
5/12/2021,VL (HK) LIMITED,PO13006,5323,7000,0,Import,11/1/2021,12/31/2021,43960,No,Yes
5/12/2021,VL (HK) LIMITED,PO13006,5323,5000,0,Import,11/1/2021,12/31/2021,31400,No,Yes
5/17/2021,Shining Era Enterprise Limited,PO13018,5010,1000,0,BPUT1,10/30/2021,12/29/2021,14240,Yes,No
5/17/2021,Shining Era Enterprise Limited,PO13019,5011,1000,0,BPUT1,10/30/2021,12/29/2021,16530,Yes,No
5/17/2021,Shining Era Enterprise Limited,PO13020,5079,500,0,BPUT1,10/30/2021,12/29/2021,6250,Yes,No
5/17/2021,Guangdong KSUN Intelligent Electric,PO13021,5471,23000,0,BPUT1,10/30/2021,12/29/2021,106720,Yes,No
5/17/2021,"Foshan Daide Bags Co., LTD",PO13022,1528,23490,0,BPUT1,10/30/2021,12/29/2021,193087.8,Yes,No
5/17/2021,"Foshan Daide Bags Co., LTD",PO13023,1528,23490,0,BPUT1,10/30/2021,12/29/2021,193087.8,Yes,No
5/17/2021,"Foshan Daide Bags Co., LTD",PO13024,1528,23490,0,BPUT1,11/1/2021,12/31/2021,193087.8,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 91050,500,500,BPUT1,10/15/2021,12/9/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 91836,250,250,BPUT1,10/15/2021,12/9/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 91837,250,250,BPUT1,10/15/2021,12/9/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 93406,40,40,BPUT1,10/16/2021,12/29/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 93506,40,40,BPUT1,10/16/2021,12/29/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 93536,200,140,BPUT1,10/16/2021,12/29/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 93537,200,160,BPUT1,10/16/2021,12/29/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13323,RP 93579,500,500,BPUT1,10/16/2021,12/15/2021,0,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5079,9870,9870,BPUT1,8/15/2021,10/9/2021,123375,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5003,4800,4800,BPUT1,8/30/2021,10/29/2021,69792,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5004,4902,4902,BPUT1,8/12/2021,10/11/2021,83284.98,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5004,1443,1443,BPUT1,8/30/2021,10/24/2021,24516.57,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5004,3655,3655,BPUT1,8/19/2021,10/13/2021,62098.45,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5003,119,119,BPUT1,8/19/2021,10/13/2021,1730.26,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5003,5000,0,BPUT1,10/30/2021,12/29/2021,72700,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5003,81,81,BPUT1,9/15/2021,11/10/2021,1177.74,Yes,No
6/7/2021,Shining Era Enterprise Limited,PO13329,5079,130,130,BPUT1,8/19/2021,10/13/2021,1625,Yes,No
6/14/2021,Shining Era Enterprise Limited,PO13350,6960,5000,0,Import,10/30/2021,12/29/2021,5000,No,Yes
6/17/2021,Shining Era Enterprise Limited,PO13438,1814,4480,0,Import,10/30/2021,12/29/2021,183680,No,Yes
6/17/2021,Shining Era Enterprise Limited,PO13439,1866,4100,0,BPUT1,10/30/2021,12/29/2021,584250,Yes,No
6/21/2021,VL (HK) LIMITED,PO13448,5017,123820,0,BPUT1,11/1/2021,12/31/2021,117629,Yes,No
6/21/2021,VL (HK) LIMITED,PO13449,5017,123820,0,BPUT1,11/21/2021,1/20/2022,117629,Yes,No
6/21/2021,VL (HK) LIMITED,PO13452,5153,4582,4582,BPUT1,11/7/2021,1/6/2022,18786.2,Yes,No
6/21/2021,VL (HK) LIMITED,PO13452,5153,5418,0,BPUT1,11/20/2021,1/19/2022,22213.8,Yes,No
6/21/2021,VL (HK) LIMITED,PO13453,5153,10000,0,BPUT1,12/8/2021,2/6/2022,41000,Yes,No
6/21/2021,VL (HK) LIMITED,PO13458,5228,20000,0,BPUT1,10/30/2021,12/29/2021,41000,Yes,No
6/21/2021,VL (HK) LIMITED,PO13459,5228,20000,0,BPUT1,11/10/2021,1/9/2022,41000,Yes,No
6/21/2021,Hebei Weining Metal Products Co,PO13460,5237,8560,0,BPUT1,10/30/2021,12/29/2021,65912,Yes,No
6/21/2021,Hebei Weining Metal Products Co,PO13460,5237,8560,0,BPUT1,10/30/2021,12/28/2021,65912,Yes,No
6/21/2021,Hebei Weining Metal Products Co,PO13460,5237,8560,0,BPUT1,10/30/2021,12/30/2021,65912,Yes,No
6/21/2021,VL (HK) LIMITED,PO13465,5318,6612,0,Import,12/8/2021,2/6/2022,43308.6,No,Yes
6/21/2021,VL (HK) LIMITED,PO13466,5370,15000,0,BPUT1,11/30/2021,1/29/2022,112050,Yes,No
6/21/2021,VL (HK) LIMITED,PO13467,5370,15000,0,BPUT1,12/10/2021,2/8/2022,112050,Yes,No
6/21/2021,"Foshan Daide Bags Co., LTD",PO13472,5091,10600,0,BPUT1,12/8/2021,2/6/2022,84800,Yes,No
6/21/2021,"Foshan Daide Bags Co., LTD",PO13473,5091,10600,0,BPUT1,12/22/2021,2/20/2022,84800,Yes,No
6/21/2021,"Foshan Daide Bags Co., LTD",PO13475,5284,10600,0,Import,11/7/2021,1/6/2022,127412,No,Yes
6/21/2021,VL (HK) LIMITED,PO13476,5282,10600,0,BPUT1,11/21/2021,1/20/2022,54378,Yes,No
7/8/2021,Hebei Weining Metal Products Co,PO13570,5236,5850,0,BPUT1,12/11/2021,2/9/2022,52591.5,Yes,No
7/8/2021,VL (HK) LIMITED,PO13572,5318,10000,0,Import,1/25/2022,3/26/2022,65500,No,Yes
7/8/2021,Brooks Bottling Co. LLC,PO13578,4212,11448,11448,BPUT1,10/8/2021,10/13/2021,31138.56,Yes,No
7/8/2021,Brooks Bottling Co. LLC,PO13578,4212,13752,0,BPUT1,10/26/2021,10/30/2021,37405.44,Yes,No
7/8/2021,Brooks Bottling Co. LLC,PO13579,4206,22896,22896,BPUT1,10/12/2021,10/17/2021,62277.12,Yes,No
7/8/2021,Brooks Bottling Co. LLC,PO13579,4206,1548,0,BPUT1,10/26/2021,10/30/2021,4210.56,Yes,No
7/8/2021,"Foshan Daide Bags Co., LTD",PO13589,1730,4000,0,BPUT1,10/30/2021,12/29/2021,47880,Yes,No
7/8/2021,"Foshan Daide Bags Co., LTD",PO13591,1182,2000,0,BPUT1,11/15/2021,1/14/2022,8940,Yes,No
7/8/2021,"Foshan Daide Bags Co., LTD",PO13592,1131,2000,0,BPUT1,10/30/2021,12/29/2021,9700,Yes,No
7/8/2021,"Bryson Industries, Inc",PO13593,4163,20000,0,BPUT1,10/26/2021,10/30/2021,58600,Yes,No
7/8/2021,"Bryson Industries, Inc",PO13594,4142,25002,0,BPUT1,10/26/2021,10/30/2021,55254.42,Yes,No
7/8/2021,VL (HK) LIMITED,PO13595,5558,2016,0,BPUT1,11/27/2021,1/26/2022,8023.68,Yes,No
7/8/2021,VL (HK) LIMITED,PO13596,5556,1000,0,BPUT1,11/27/2021,1/26/2022,6600,Yes,No
7/8/2021,VL (HK) LIMITED,PO13601,5071,10000,0,BPUT1,10/30/2021,12/29/2021,12500,Yes,No
7/8/2021,Shining Era Enterprise Limited,PO13602,5474,2000,0,BPUT1,11/1/2021,12/31/2021,21000,Yes,No
7/8/2021,VL (HK) LIMITED,PO13603,1780,25000,0,BPUT1,10/30/2021,12/29/2021,66000,Yes,No
7/8/2021,"Foshan Daide Bags Co., LTD",PO13606,1182,2000,0,BPUT1,11/15/2021,1/14/2022,8940,Yes,No
7/8/2021,VL (HK) LIMITED,PO13607,5327,10000,0,Import,10/30/2021,12/29/2021,67800,No,Yes
7/8/2021,VL (HK) LIMITED,PO13608,5071,10000,0,BPUT1,10/30/2021,12/29/2021,12500,Yes,No
7/8/2021,VL (HK) LIMITED,PO13610,5238,3200,0,BPUT1,10/30/2021,12/29/2021,47776,Yes,No
7/8/2021,VL (HK) LIMITED,PO13611,5069,2500,0,BPUT1,10/30/2021,12/29/2021,29300,Yes,No
7/8/2021,Shining Era Enterprise Limited,PO13612,5079,5000,0,BPUT1,11/30/2021,1/29/2022,62500,Yes,No
7/8/2021,"Foshan Daide Bags Co., LTD",PO13613,1730,5004,0,BPUT1,10/30/2021,12/29/2021,59897.88,Yes,No
